,hour,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,click
3726604,14102119.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,79858bfa,7abbbd5c,1.0,0.0,
3726640,14102119.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,3db9fde9,1.0,0.0,
3726641,,,,,,,,,,,,,,0.0
3726659,,,,,,,,,,,,,,0.0
3726686,,,,,,,,,,,,,,0.0
3726733,,,,,,,,,,,,,,0.0
3726734,,,,,,,,,,,,,,1.0
3726740,,,,,,,,,,,,,,1.0
3726751,,,,,,,,,,,,,,0.0
3726763,,,,,,,,,,,,,,0.0
3726764,,,,,,,,,,,,,,0.0
3726773,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,c2376d8f,774f9e38,00b1f3a7,1.0,0.0,
3726776,,,,,,,,,,,,,,0.0
3726781,,,,,,,,,,,,,,0.0
3726792,,,,,,,,,,,,,,0.0
3726799,,,,,,,,,,,,,,0.0
3726825,,,,,,,,,,,,,,0.0
3726831,,,,,,,,,,,,,,0.0
3726834,,,,,,,,,,,,,,0.0
3726849,,,,,,,,,,,,,,0.0
3726850,,,,,,,,,,,,,,0.0
3726853,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,009a7861,3bb1ddd7,1.0,0.0,
3726855,,,,,,,,,,,,,,0.0
3726859,,,,,,,,,,,,,,1.0
3726876,,,,,,,,,,,,,,0.0
3726889,14102119.0,1.0,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5ec7aaaa,e981565c,1.0,0.0,
3726919,,,,,,,,,,,,,,0.0
3726922,,,,,,,,,,,,,,0.0
3726926,,,,,,,,,,,,,,0.0
3726930,,,,,,,,,,,,,,0.0
3726934,,,,,,,,,,,,,,0.0
3726937,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,d33d55c4,d9b5648e,0f2161f8,a99f214a,3708f1c0,aad45b01,1.0,0.0,
3726940,,,,,,,,,,,,,,0.0
3726945,,,,,,,,,,,,,,0.0
3726968,,,,,,,,,,,,,,0.0
3726969,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a9c22465,b4b19c97,1.0,0.0,
3726970,14102119.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,beb6723f,711ee120,1.0,0.0,
3726978,,,,,,,,,,,,,,0.0
3726979,,,,,,,,,,,,,,0.0
3726982,14102119.0,0.0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c357dbff,6e041c1e,373ecbe6,0.0,0.0,
3726995,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,52efce8c,3a07b300,1.0,0.0,
3726998,,,,,,,,,,,,,,0.0
3727000,,,,,,,,,,,,,,0.0
3727005,,,,,,,,,,,,,,0.0
3727010,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,d33d55c4,d9b5648e,0f2161f8,a99f214a,4860a5a5,d056b4bf,1.0,0.0,
3727026,,,,,,,,,,,,,,0.0
3727029,14102119.0,1.0,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4117a5cd,1f0bc64f,1.0,0.0,
3727037,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,7312eb3a,9b5ce758,1.0,0.0,
3727062,,,,,,,,,,,,,,0.0
3727064,,,,,,,,,,,,,,0.0
3727070,,,,,,,,,,,,,,0.0
3727073,,,,,,,,,,,,,,0.0
3727079,,,,,,,,,,,,,,1.0
3727087,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,e1ef8b4b,2ea4f8ba,1.0,0.0,
3727093,,,,,,,,,,,,,,0.0
3727101,,,,,,,,,,,,,,1.0
3727102,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,76281aa4,bb42f6ff,1.0,0.0,
3727117,,,,,,,,,,,,,,1.0
3727118,,,,,,,,,,,,,,0.0
3727123,,,,,,,,,,,,,,1.0
3727129,,,,,,,,,,,,,,0.0
3727140,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,93d786c6,2347f47a,0f2161f8,a99f214a,a745a947,711ee120,1.0,0.0,
3727149,,,,,,,,,,,,,,1.0
3727150,14102119.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1d062596,c6263d8a,1.0,0.0,
3727161,,,,,,,,,,,,,,0.0
3727174,,,,,,,,,,,,,,0.0
3727181,,,,,,,,,,,,,,0.0
3727196,,,,,,,,,,,,,,0.0
3727204,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,d90a7774,c3f7117b,1.0,0.0,
3727218,,,,,,,,,,,,,,0.0
3727227,,,,,,,,,,,,,,0.0
3727250,,,,,,,,,,,,,,1.0
3727264,,,,,,,,,,,,,,0.0
3727271,,,,,,,,,,,,,,0.0
3727277,14102119.0,0.0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,76d39aa9,c6263d8a,1.0,0.0,
3727283,,,,,,,,,,,,,,0.0
3727297,,,,,,,,,,,,,,0.0
3727329,,,,,,,,,,,,,,0.0
3727337,,,,,,,,,,,,,,1.0
3727338,,,,,,,,,,,,,,1.0
3727342,,,,,,,,,,,,,,0.0
3727360,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,45d458d1,788a5c4d,a0f5f879,1.0,0.0,
3727363,,,,,,,,,,,,,,0.0
3727384,,,,,,,,,,,,,,1.0
3727393,,,,,,,,,,,,,,0.0
3727401,,,,,,,,,,,,,,0.0
3727417,,,,,,,,,,,,,,1.0
3727418,,,,,,,,,,,,,,0.0
3727435,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,0869123f,22c67fcf,a5a2318d,1.0,0.0,
3727438,,,,,,,,,,,,,,0.0
3727439,,,,,,,,,,,,,,0.0
3727449,,,,,,,,,,,,,,0.0
3727457,,,,,,,,,,,,,,1.0
3727458,,,,,,,,,,,,,,0.0
3727462,,,,,,,,,,,,,,0.0
3727472,,,,,,,,,,,,,,1.0
3727492,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,2eca4cb8,7f981405,034b811d,1.0,0.0,
3727501,,,,,,,,,,,,,,0.0
3727503,14102119.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cefc65fa,1df52df3,1.0,0.0,
3727516,,,,,,,,,,,,,,0.0
3727521,,,,,,,,,,,,,,0.0
3727525,,,,,,,,,,,,,,0.0
3727546,,,,,,,,,,,,,,0.0
3727552,,,,,,,,,,,,,,0.0
3727554,,,,,,,,,,,,,,0.0
3727566,,,,,,,,,,,,,,0.0
3727577,,,,,,,,,,,,,,1.0
3727595,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,e873fa4c,ecb851b2,1.0,0.0,
3727597,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,d144c62f,b351e2d6,1.0,0.0,
3727609,,,,,,,,,,,,,,0.0
3727614,,,,,,,,,,,,,,0.0
3727618,14102119.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3df9a128,77bf3c3c,1.0,2.0,
3727635,,,,,,,,,,,,,,0.0
3727648,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,4badedff,e6ce4045,fce66524,1.0,0.0,
3727649,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,69fff229,cd63b0bb,1.0,0.0,
3727656,,,,,,,,,,,,,,0.0
3727659,,,,,,,,,,,,,,0.0
3727689,,,,,,,,,,,,,,0.0
3727692,,,,,,,,,,,,,,1.0
3727693,14102119.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,541189e2,a0f5f879,1.0,0.0,
3727700,,,,,,,,,,,,,,0.0
3727713,,,,,,,,,,,,,,1.0
3727715,,,,,,,,,,,,,,0.0
3727717,,,,,,,,,,,,,,1.0
3727734,,,,,,,,,,,,,,0.0
3727746,,,,,,,,,,,,,,0.0
3727757,,,,,,,,,,,,,,0.0
3727771,,,,,,,,,,,,,,0.0
3727778,,,,,,,,,,,,,,0.0
3727780,,,,,,,,,,,,,,0.0
3727786,,,,,,,,,,,,,,0.0
3727802,,,,,,,,,,,,,,0.0
3727803,,,,,,,,,,,,,,1.0
3727822,,,,,,,,,,,,,,0.0
3727824,,,,,,,,,,,,,,0.0
3727831,,,,,,,,,,,,,,1.0
3727834,,,,,,,,,,,,,,0.0
3727835,,,,,,,,,,,,,,0.0
3727839,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,675f9c54,e59272b3,c464aa46,1.0,0.0,
3727846,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,2e11a1f9,dfeda01b,1.0,0.0,
3727857,,,,,,,,,,,,,,0.0
3727861,,,,,,,,,,,,,,0.0
3727862,,,,,,,,,,,,,,0.0
3727871,,,,,,,,,,,,,,0.0
3727873,,,,,,,,,,,,,,0.0
3727891,,,,,,,,,,,,,,0.0
3727894,,,,,,,,,,,,,,1.0
3727895,,,,,,,,,,,,,,0.0
3727899,,,,,,,,,,,,,,0.0
3727905,,,,,,,,,,,,,,0.0
3727911,,,,,,,,,,,,,,1.0
3727917,,,,,,,,,,,,,,0.0
3727918,,,,,,,,,,,,,,0.0
3727928,,,,,,,,,,,,,,0.0
3727931,14102119.0,1.0,ec44f0b7,25cc549c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,caaacb00,5ec45883,1.0,0.0,
3727957,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,61396bf3,7843f7dc,1.0,0.0,
3727960,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,25126ed9,974b56dc,0153a639,1.0,0.0,
3727966,,,,,,,,,,,,,,0.0
3727970,,,,,,,,,,,,,,0.0
3727973,,,,,,,,,,,,,,0.0
3727984,14102119.0,1.0,85f751fd,c4e18dd6,50e219e0,c7f29df3,7801e8d9,0f2161f8,8a7de28e,1bd0ba42,a0f5f879,4.0,0.0,
3728002,,,,,,,,,,,,,,0.0
3728009,,,,,,,,,,,,,,0.0
3728025,,,,,,,,,,,,,,0.0
3728044,,,,,,,,,,,,,,1.0
3728053,,,,,,,,,,,,,,0.0
3728055,14102119.0,1.0,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,48c620da,be6db1d7,1.0,0.0,
3728060,,,,,,,,,,,,,,1.0
3728078,,,,,,,,,,,,,,0.0
3728079,,,,,,,,,,,,,,0.0
3728098,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,8f4bb043,1a46c2e7,e9b8d8d7,1.0,0.0,
3728102,,,,,,,,,,,,,,1.0
3728155,,,,,,,,,,,,,,0.0
3728162,,,,,,,,,,,,,,0.0
3728177,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,b24c9aae,43cf4f06,8ded1f7a,a8c1c8fb,20be7c5a,89d27831,1.0,2.0,
3728190,,,,,,,,,,,,,,0.0
3728196,,,,,,,,,,,,,,1.0
3728215,,,,,,,,,,,,,,0.0
3728224,,,,,,,,,,,,,,0.0
3728235,,,,,,,,,,,,,,0.0
3728240,,,,,,,,,,,,,,0.0
3728258,,,,,,,,,,,,,,0.0
3728260,,,,,,,,,,,,,,0.0
3728262,,,,,,,,,,,,,,0.0
3728295,,,,,,,,,,,,,,0.0
3728304,14102119.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f7b1077b,36d749e5,1.0,0.0,
3728305,,,,,,,,,,,,,,0.0
3728307,,,,,,,,,,,,,,0.0
3728321,,,,,,,,,,,,,,0.0
3728351,,,,,,,,,,,,,,0.0
3728366,14102119.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b1528511,bd465767,1.0,0.0,
3728368,,,,,,,,,,,,,,0.0
3728372,,,,,,,,,,,,,,0.0
3728373,,,,,,,,,,,,,,0.0
3728379,,,,,,,,,,,,,,1.0
3728392,14102119.0,0.0,29229f8e,a10eb148,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8303bfc7,a5a2318d,1.0,0.0,
3728396,,,,,,,,,,,,,,0.0
3728408,14102119.0,0.0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2de70e78,7abbbd5c,1.0,0.0,
3728418,,,,,,,,,,,,,,0.0
3728433,,,,,,,,,,,,,,1.0
3728435,,,,,,,,,,,,,,1.0
3728440,,,,,,,,,,,,,,0.0
3728448,,,,,,,,,,,,,,0.0
3728450,,,,,,,,,,,,,,0.0
3728455,,,,,,,,,,,,,,0.0
3728456,,,,,,,,,,,,,,0.0
3728464,14102119.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07875ea4,5096d134,1.0,0.0,
3728480,,,,,,,,,,,,,,0.0
3728492,,,,,,,,,,,,,,0.0
3728494,,,,,,,,,,,,,,0.0
3728514,,,,,,,,,,,,,,0.0
3728522,14102119.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,44ab0574,be6db1d7,1.0,0.0,
3728535,,,,,,,,,,,,,,0.0
3728543,14102119.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e99c4df5,6332421a,1.0,0.0,
3728574,,,,,,,,,,,,,,1.0
3728577,,,,,,,,,,,,,,1.0
3728581,,,,,,,,,,,,,,0.0
3728589,,,,,,,,,,,,,,0.0
3728626,,,,,,,,,,,,,,1.0
3728630,,,,,,,,,,,,,,0.0
3728640,,,,,,,,,,,,,,1.0
3728650,,,,,,,,,,,,,,0.0
3728653,14102119.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6994853a,158e4944,1.0,0.0,
3728654,,,,,,,,,,,,,,0.0
3728667,,,,,,,,,,,,,,0.0
3728684,,,,,,,,,,,,,,0.0
3728699,,,,,,,,,,,,,,1.0
3728705,,,,,,,,,,,,,,1.0
3728715,,,,,,,,,,,,,,1.0
3728739,,,,,,,,,,,,,,0.0
3728740,14102119.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,425f3d41,8a4875bd,1.0,0.0,
3728749,,,,,,,,,,,,,,0.0
3728752,,,,,,,,,,,,,,0.0
3728756,,,,,,,,,,,,,,0.0
3728767,,,,,,,,,,,,,,0.0
3728769,14102119.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2606f607,bd465767,1.0,0.0,
3728771,,,,,,,,,,,,,,1.0
3728787,,,,,,,,,,,,,,0.0
3728788,,,,,,,,,,,,,,0.0
3728793,,,,,,,,,,,,,,0.0
3728806,,,,,,,,,,,,,,0.0
3728811,,,,,,,,,,,,,,0.0
3728814,,,,,,,,,,,,,,0.0
3728817,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,0e649c01,f1fc9f00,be6db1d7,1.0,0.0,
3728821,14102119.0,0.0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,77f11de7,6bfbb32f,1.0,0.0,
3728823,,,,,,,,,,,,,,0.0
3728835,,,,,,,,,,,,,,0.0
3728842,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,da7390fc,2347f47a,0f2161f8,a99f214a,96badc44,2cd8ff6d,1.0,0.0,
3728847,,,,,,,,,,,,,,0.0
3728856,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,d90a7774,3bb1ddd7,1.0,0.0,
3728858,,,,,,,,,,,,,,0.0
3728859,,,,,,,,,,,,,,0.0
3728864,,,,,,,,,,,,,,1.0
3728866,,,,,,,,,,,,,,0.0
3728894,,,,,,,,,,,,,,1.0
3728898,,,,,,,,,,,,,,0.0
3728901,14102119.0,0.0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5ae99796,36b67a2a,1.0,0.0,
3728907,,,,,,,,,,,,,,1.0
3728914,,,,,,,,,,,,,,0.0
3728923,14102119.0,0.0,17d974f5,63867039,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,77242e7e,f60c2fd3,1.0,0.0,
3728934,,,,,,,,,,,,,,0.0
3728935,,,,,,,,,,,,,,0.0
3728938,,,,,,,,,,,,,,0.0
3728940,,,,,,,,,,,,,,0.0
3728943,14102119.0,1.0,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8c99a6da,7558c63e,1.0,0.0,
3728946,,,,,,,,,,,,,,0.0
3728953,,,,,,,,,,,,,,0.0
3728954,,,,,,,,,,,,,,0.0
3728967,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,9e54b40f,a9fb0439,1.0,0.0,
3728968,,,,,,,,,,,,,,1.0
3728977,,,,,,,,,,,,,,0.0
3728986,,,,,,,,,,,,,,0.0
3728994,,,,,,,,,,,,,,0.0
3728995,,,,,,,,,,,,,,0.0
3729014,,,,,,,,,,,,,,0.0
3729020,,,,,,,,,,,,,,0.0
3729030,,,,,,,,,,,,,,0.0
3729041,,,,,,,,,,,,,,0.0
3729045,,,,,,,,,,,,,,0.0
3729056,,,,,,,,,,,,,,0.0
3729058,,,,,,,,,,,,,,0.0
3729063,,,,,,,,,,,,,,1.0
3729072,14102119.0,0.0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,15d70f58,6332421a,1.0,0.0,
3729073,,,,,,,,,,,,,,0.0
3729081,,,,,,,,,,,,,,0.0
3729087,14102119.0,1.0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,aaf3972a,8a4875bd,1.0,0.0,
3729092,14102119.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,ecb851b2,1.0,0.0,
3729096,,,,,,,,,,,,,,0.0
3729101,,,,,,,,,,,,,,1.0
3729114,,,,,,,,,,,,,,0.0
3729118,,,,,,,,,,,,,,0.0
3729120,,,,,,,,,,,,,,0.0
3729133,,,,,,,,,,,,,,0.0
3729138,14102119.0,0.0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,69c8bee2,2891f384,1.0,0.0,
3729149,,,,,,,,,,,,,,0.0
3729150,,,,,,,,,,,,,,0.0
3729155,,,,,,,,,,,,,,0.0
3729164,,,,,,,,,,,,,,0.0
3729167,,,,,,,,,,,,,,0.0
3729173,,,,,,,,,,,,,,1.0
3729181,,,,,,,,,,,,,,0.0
3729188,,,,,,,,,,,,,,1.0
3729192,,,,,,,,,,,,,,0.0
3729219,,,,,,,,,,,,,,0.0
3729220,,,,,,,,,,,,,,0.0
3729235,,,,,,,,,,,,,,0.0
3729258,,,,,,,,,,,,,,0.0
3729263,,,,,,,,,,,,,,0.0
3729267,,,,,,,,,,,,,,1.0
3729283,,,,,,,,,,,,,,0.0
3729285,,,,,,,,,,,,,,0.0
3729295,,,,,,,,,,,,,,0.0
3729298,,,,,,,,,,,,,,1.0
3729305,,,,,,,,,,,,,,0.0
3729312,14102119.0,0.0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9938382d,8a4875bd,1.0,0.0,
3729321,,,,,,,,,,,,,,0.0
3729323,,,,,,,,,,,,,,0.0
3729341,14102119.0,0.0,419a32e2,6390786d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8625329b,ef726eae,1.0,0.0,
3729346,,,,,,,,,,,,,,1.0
3729347,,,,,,,,,,,,,,0.0
3729358,,,,,,,,,,,,,,0.0
3729366,,,,,,,,,,,,,,0.0
3729367,,,,,,,,,,,,,,0.0
3729385,,,,,,,,,,,,,,0.0
3729390,,,,,,,,,,,,,,0.0
3729396,14102119.0,1.0,0c2fe9d6,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9d374fd1,ecb851b2,1.0,0.0,
3729399,,,,,,,,,,,,,,1.0
3729402,,,,,,,,,,,,,,1.0
3729404,,,,,,,,,,,,,,0.0
3729410,,,,,,,,,,,,,,0.0
3729414,,,,,,,,,,,,,,0.0
3729417,14102119.0,0.0,f08a3ad1,08facbad,50e219e0,ecad2386,7801e8d9,07d7df22,fb306cb5,0678afc9,68df2e72,0.0,0.0,
3729424,14102119.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,1f0bc64f,1.0,0.0,
3729426,,,,,,,,,,,,,,1.0
3729427,,,,,,,,,,,,,,0.0
3729436,,,,,,,,,,,,,,1.0
3729449,,,,,,,,,,,,,,0.0
3729491,,,,,,,,,,,,,,1.0
3729500,,,,,,,,,,,,,,1.0
3729502,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,915fb5de,aad45b01,1.0,0.0,
3729507,,,,,,,,,,,,,,0.0
3729509,,,,,,,,,,,,,,0.0
3729512,,,,,,,,,,,,,,1.0
3729536,,,,,,,,,,,,,,1.0
3729539,,,,,,,,,,,,,,0.0
3729553,,,,,,,,,,,,,,0.0
3729587,,,,,,,,,,,,,,1.0
3729612,,,,,,,,,,,,,,0.0
3729618,14102119.0,0.0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c357dbff,cc3a6ec8,373ecbe6,0.0,0.0,
3729629,,,,,,,,,,,,,,0.0
3729642,14102119.0,1.0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,916d13e6,711ee120,1.0,0.0,
3729644,,,,,,,,,,,,,,0.0
3729659,,,,,,,,,,,,,,0.0
3729669,,,,,,,,,,,,,,0.0
3729681,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,ccad353e,9d5e3cf5,d6e0e6ff,1.0,0.0,
3729688,14102119.0,0.0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,114150d7,8a4875bd,1.0,0.0,
3729692,,,,,,,,,,,,,,0.0
3729700,,,,,,,,,,,,,,0.0
3729709,,,,,,,,,,,,,,0.0
3729713,14102119.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0955a1d8,744ae245,1.0,0.0,
3729719,,,,,,,,,,,,,,0.0
3729722,,,,,,,,,,,,,,0.0
3729724,,,,,,,,,,,,,,0.0
3729742,,,,,,,,,,,,,,1.0
3729750,14102119.0,1.0,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8af5455f,48d464e5,1.0,0.0,
3729752,,,,,,,,,,,,,,0.0
3729757,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,9a45f0dd,3c687582,277e7b8c,1.0,0.0,
3729768,,,,,,,,,,,,,,0.0
3729773,,,,,,,,,,,,,,0.0
3729777,14102119.0,1.0,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3616e581,5096d134,1.0,0.0,
3729789,,,,,,,,,,,,,,1.0
3729792,,,,,,,,,,,,,,0.0
3729796,,,,,,,,,,,,,,1.0
3729801,14102119.0,1.0,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a1e4ad13,5ec45883,1.0,0.0,
3729803,,,,,,,,,,,,,,0.0
3729814,,,,,,,,,,,,,,0.0
3729819,,,,,,,,,,,,,,0.0
3729822,,,,,,,,,,,,,,0.0
3729829,,,,,,,,,,,,,,0.0
3729831,,,,,,,,,,,,,,0.0
3729832,,,,,,,,,,,,,,0.0
3729834,14102119.0,1.0,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e53e4390,02be221d,1.0,0.0,
3729835,,,,,,,,,,,,,,0.0
3729836,14102119.0,0.0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d4d4b4c9,49023af8,1.0,0.0,
3729856,,,,,,,,,,,,,,0.0
3729865,,,,,,,,,,,,,,1.0
3729868,,,,,,,,,,,,,,0.0
3729874,,,,,,,,,,,,,,0.0
3729876,,,,,,,,,,,,,,0.0
3729878,14102119.0,1.0,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,de97cd73,5ec45883,1.0,0.0,
3729883,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,e1ea0544,f4af6210,be6db1d7,1.0,0.0,
3729885,,,,,,,,,,,,,,0.0
3729888,,,,,,,,,,,,,,0.0
3729905,,,,,,,,,,,,,,1.0
3729914,,,,,,,,,,,,,,0.0
3729936,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,5f0cfca7,7a63d37c,1.0,0.0,
3729939,,,,,,,,,,,,,,1.0
3729947,,,,,,,,,,,,,,0.0
3729960,,,,,,,,,,,,,,0.0
3729969,,,,,,,,,,,,,,0.0
3729972,,,,,,,,,,,,,,0.0
3729978,,,,,,,,,,,,,,0.0
3729979,,,,,,,,,,,,,,0.0
3730009,,,,,,,,,,,,,,0.0
3730012,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,0e5b8643,5347522c,1.0,2.0,
3730017,,,,,,,,,,,,,,0.0
3730027,,,,,,,,,,,,,,0.0
3730036,,,,,,,,,,,,,,0.0
3730051,14102119.0,0.0,85f751fd,c4e18dd6,50e219e0,e7415fee,b9528b13,879c24eb,97c0393b,cb1962c6,5096d134,1.0,0.0,
3730065,,,,,,,,,,,,,,0.0
3730071,14102119.0,0.0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,664a3f34,ab145aa1,1.0,0.0,
3730077,,,,,,,,,,,,,,0.0
3730090,,,,,,,,,,,,,,0.0
3730105,,,,,,,,,,,,,,0.0
3730108,,,,,,,,,,,,,,1.0
3730109,,,,,,,,,,,,,,0.0
3730113,,,,,,,,,,,,,,0.0
3730115,,,,,,,,,,,,,,0.0
3730119,,,,,,,,,,,,,,0.0
3730126,,,,,,,,,,,,,,0.0
3730129,,,,,,,,,,,,,,0.0
3730139,,,,,,,,,,,,,,0.0
3730144,,,,,,,,,,,,,,0.0
3730145,,,,,,,,,,,,,,1.0
3730157,,,,,,,,,,,,,,0.0
3730163,,,,,,,,,,,,,,1.0
3730166,,,,,,,,,,,,,,0.0
3730187,,,,,,,,,,,,,,0.0
3730189,,,,,,,,,,,,,,1.0
3730191,,,,,,,,,,,,,,0.0
